Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SULAWESI TENGGARA,KOLAKA TIMUR,LAMBANDIA,MOKUPA,TPS 3,74,115,74,115,0,0,0,0
SULAWESI TENGGARA,KOLAKA,KOLAKA,LALOMBAA,TPS 07,44,176,44,176,44,176,0,0
SULAWESI TENGGARA,KOLAKA TIMUR,TIRAWUTA,SIMBUNE,TPS 3,35,176,35,176,0,0,0,0
SULAWESI TENGGARA,KONAWE,ABUKI,PUNGGALUKU,TPS 1,33,112,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,MANDONGA,KORUMBA,TPS 12,90,176,90,176,0,0,0,0
SULAWESI TENGGARA,MUNA,LOHIA,KONDONGIA,TPS 2,84,114,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE UTARA,ANDOWIA,LAMONDOWO,TPS 2,70,147,70,147,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,BARUGA,WATUBANGGA,TPS 04,70,122,70,122,0,0,0,0
SULAWESI TENGGARA,BUTON UTARA,KULISUSU BARAT,KASULATOMBI,TPS 1,78,89,0,0,0,0,0,0
SULAWESI TENGGARA,BUTON SELATAN,SIOMPU,NGGULA-NGGULA,TPS 2,78,100,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE UTARA,ANDOWIA,LABUNGGA,TPS 2,66,149,66,149,0,0,0,0
SULAWESI TENGGARA,MUNA,KONTUNAGA,BUNGI,TPS 5,25,116,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI BARAT,DAPU DAPURA,TPS 01,118,121,118,121,0,0,0,0
SULAWESI TENGGARA,BUTON,WOLOWA,MATAWIA,TPS 4,122,39,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,TINANGGEA,TOROKEKU,TPS 2,63,105,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KAMBU,PADALEU,TPS 06,77,150,78,150,78,150,0,0
SULAWESI TENGGARA,KOLAKA UTARA,WAWO,WAWO,TPS 1,88,118,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII TIMUR,LEMBONO,TPS 1,49,152,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,BAITO,SAMBAHULE,TPS 4,74,86,74,86,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,BARUGA,LEPO LEPO,TPS 15,55,97,55,97,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,LAONTI,MALARINGGI,TPS 1,50,131,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,POLEANG UTARA,ROMPU ROMPU,TPS 1,0,0,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE,ONEMBUTE,KUMAPO,TPS 3,52,140,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE,MOROSI,PUURUI,TPS 2,89,82,0,0,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,WANGI-WANGI,POOKAMBUA,TPS 1,67,37,0,0,0,0,0,0
SULAWESI TENGGARA,KOLAKA,LATAMBAGA,SEA,TPS 14,83,130,83,130,0,0,0,0
SULAWESI TENGGARA,BUTON UTARA,KULISUSU UTARA,WAODEBURI,TPS 2,73,128,73,128,0,0,0,0
SULAWESI TENGGARA,KOTA BAU BAU,BATUPOARO,WAMEO,TPS 10,89,110,89,110,0,0,0,0
SULAWESI TENGGARA,BUTON UTARA,KULISUSU,SARA'EA,TPS 5,66,139,66,139,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,WANGI-WANGI,PATUNO,TPS 2,71,82,0,0,0,0,0,0
SULAWESI TENGGARA,BUTON SELATAN,SIOMPU BARAT,MOKOBEAU,TPS 1,26,52,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI BARAT,KEMARAYA,TPS 14,50,144,50,144,0,0,0,0
SULAWESI TENGGARA,MUNA,MALIGANO,MALIGANO,TPS 2,64,113,64,113,0,0,0,0
SULAWESI TENGGARA,KOLAKA,WATUBANGGA,SUMBER REJEKI,TPS 2,58,113,58,113,0,0,0,0
SULAWESI TENGGARA,KOLAKA,KOLAKA,TAHOA,TPS 12,59,135,59,135,0,0,0,0
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII SELATAN,WAWOUSO,TPS 2,42,130,0,0,0,0,0,0
SULAWESI TENGGARA,BUTON SELATAN,BATAUGA,LAWELA,TPS 3,86,67,86,67,0,0,0,0
SULAWESI TENGGARA,KOLAKA,KOLAKA,LAMOKATO,TPS 17,53,127,53,127,0,0,0,0
